tweetcreatedts,username,text,retweet_count,like
 2021-07-03 23:39:24,AzleenZahrin,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15727,0
 2021-07-03 23:39:24,putih_janggut,@meinmokhtar Mereka nak pergi disana...untuk tambah anaklah..kalau buat sana benin tu cantik tak ada COVID 19. Puki kena jaga sebab nanti Nazri dah tak ada apa macam..,0,0
 2021-07-03 23:39:21,IQRAWay,"Ada Klinik Vaksinasi Covid-19 di Masjid-masjid Inggris   Persatuan Dokter Muslim Inggris telah mendirikan klinik-klinik vaksinasi di masjid-masjid, bahkan ada pula klinik vaksinasi khusus perempuan.  https://t.co/N1dkyJpD0M",10,0
 2021-07-03 23:39:20,bkdjatengprov,"PPKM Darurat sudah mulai berlaku hari ini,  Kita semua harus bersiap untuk mematuhinya demi menekan laju penularan covid-19..   Berikut 6 poin penting yang perlu diperhatikan selama PPKM Darurat di Jawa Tengah sesuai Instruksi Gubernur Jawa Tengah No. 2 Tahun 2021 https://t.co/CnN1xRymSd",25,0
 2021-07-03 23:39:14,Wala_Bara_,"Selalu yakin dengan thibbun Nabawi..  Studi Buktikan Madu dan Jintan Hitam Percepat Pembersihan Virus COVID-19 https://t.co/DkIdRoEi9e",2,0
 2021-07-03 23:39:13,pajakjakbar,"Dalam rangka memutus rantai penularan Covid-19, dan demi memberikan layanan dengan aman dan nyaman, apabila Wajib Pajak menghendaki layanan tatap muka, pastikan telah mengisi form https://t.co/ct7okVuTZK.",0,0
 2021-07-03 23:39:10,Bibiyakult,Mau bikin utas ttg pentingnya vaksin covid-19 dilakukan.. ini berdasarkan pengalaman kedua org teman dekat ttg kondisi orgtua mreka msg2.. smoga membuka pikiran org lain bahwa vaksin itu perlu dan wajib..,84,0
 2021-07-03 23:39:06,chengxexe,Berapa banyak yang sadar bahwa keterbatasan kemampuan negara melindungi rakyat dari pandemi covid-19 adalah akibat korupsi yang merajalela?,648,0
 2021-07-03 23:39:05,nanaddyraanw,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15727,0
 2021-07-03 23:39:04,herry_zudianto,"Gantian mengingatkan boleh ya .....   Untuk mengatasi pandemi Covid-19 : PEMERINTAH JUGA HARUS LEBIH SERIUS UNTUK 3 T : 1. Testing 2. Tracing 3. Treatment",0,5
 2021-07-03 23:39:01,indrabk,"Panduan ini dianjurkan oleh dr Erlina Burhan, Ketua Perhimpunan Dokter Paru Indonesia (PDPI) yang juga menjadi Juru Bicara Penanganan Covid-19 IDI. https://t.co/mHExvxsy9F",19,0
 2021-07-03 23:39:00,IntanIranti,"Khofifah juga sampai menjelaskan, bahwa berdasarkan data yang ada kasus Covid-19 di Jatim mengalami peningkatan yang signifikan loh!",0,0
 2021-07-03 23:38:59,DevitaYani_Y,"#AwasBahayaVirusKadrun Disaat pemerintah sedang berkonsolidasi melawan pandemi Covid-19, mahasiswa seharusnya mendukungnya.namun apa yang dilakukan BEM UI malah sebaliknya memberi kritikan tampa data dan tampa solusi. BEM UI kemungkinan telah ditunggangi kelompok kepentingan. https://t.co/fVTomQs5vr",21,0
 2021-07-03 23:38:57,saliz4htiga,"Di saat pemerintah sedang berkonsolidasi melawan pandemi covid-19, mahasiswa semestinya bisa berperan aktif kepada pemerintah dalam mengkonsolidasikan perlawanan pandemi covid-19, bukan malah memberi kritik tanpa solusi.  @BEMUI_Official   #AwasBahayaVirusKadrun https://t.co/pXLdYlVpAM",22,0
 2021-07-03 23:38:56,Urrangawak,"#AwasBahayaVirusKadrun Disaat pemerintah sedang berkonsolidasi melawan pandemi Covid-19, mahasiswa seharusnya mendukungnya.namun apa yang dilakukan BEM UI malah sebaliknya memberi kritikan tampa data dan tampa solusi. BEM UI kemungkinan telah ditunggangi kelompok kepentingan. https://t.co/fVTomQs5vr",21,0
 2021-07-03 23:38:56,staryborn,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1465,0
 2021-07-03 23:38:55,sugiono_69,"Sedangkan yg ini👇 habib mustofa al haddar kalimantan Dipesan oleh wakil bupati agar ceramah waspada covid-19 ... eh malah dia ceramah bertentangan dari pesan wakil bupati  video serupa ceramah habib ini banyak di youtube @CCICPolri @divhumas https://t.co/C53hu8Tb9z",221,0
 2021-07-03 23:38:52,doelnapit,"Panduan ini dianjurkan oleh dr Erlina Burhan, Ketua Perhimpunan Dokter Paru Indonesia (PDPI) yang juga menjadi Juru Bicara Penanganan Covid-19 IDI. https://t.co/mHExvxsy9F",19,0
 2021-07-03 23:38:52,dadee15,"bagi para DOKTER, TENAGA MEDIS yang sedang berjuang menghadapi covid-19..  dan juga bagi kita semua yang sehat, sakit, atau sedang isoman..  bacalah yang diajarkan Nabi shollallahu 'alayhi wa sallam berikut ini, berulang-ulang hingga hati tenteram in-syaa Allah..  #PPKMDarurat https://t.co/2SYIXGPL4O",19,0
 2021-07-03 23:38:47,lalaki_langit83,"HMI: ""Keterpurukan negara ini ini tak hanya terjadi di masa pandemi Covid-19 saat ini, tetapi telah terjadi bahkan sejak awal Jokowi menjabat.""  https://t.co/JAVgY7MEtf",234,0
 2021-07-03 23:38:44,shidqins,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1465,0
 2021-07-03 23:38:43,aqilahadzir,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15727,0
 2021-07-03 23:38:39,koentjoro19_,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1465,0
 2021-07-03 23:38:37,vegyystudy,"Dari cerita nyata ini, hal yg bisa kita ambil : VAKSIN tidak membuat org tsb mjd kebal terhadap penyakit Covid-19.. Jikalau memang pd akhirnya positif Covid-19, keluhan yg dialami akan bersifat ringan, pemulihan berangsur lebih baik (dgn catatan : dlm kondisi perawatan di RS)",3,0
 2021-07-03 23:38:37,Renugah24,"#kerajaangagal155 — Muhyiddin telah mengabaikan kadar kematian akibat Covid-19 yang tinggi di Malaysia,  perlu segera menumpukan usaha pasukannya ke atas perkara ini kerana 2,374 kematian dalam bulan Jun sahaja adalah satu tahap yang tidak boleh diterima https://t.co/6hnIsEnUJY https://t.co/ajHioni81h",92,0
 2021-07-03 23:38:37,ManoharaSekar,"Di saat pemerintah sedang berkonsolidasi melawan pandemi covid-19, mahasiswa semestinya bisa berperan aktif kepada pemerintah dalam mengkonsolidasikan perlawanan pandemi covid-19, bukan malah memberi kritik tanpa solusi.  @BEMUI_Official   #AwasBahayaVirusKadrun https://t.co/pXLdYlVpAM",22,0
 2021-07-03 23:38:35,salmanal_fa,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:38:35,lalaki_langit83,Barusan ada orang bercerita tentang hal lucu.dia divonis covid-19 padahal sudah di fucksin lebih dari 2x.setelah di memberikan ket ke dr telah fauckin tiba tiba si dr tersebut menarik statement nya dan menyarankan istirahat dan minum air putih yg banyak.artinya ini ada dagangan,104,0
 2021-07-03 23:38:29,siti_zuchaina,"Oksigen di RSUP Sardjito Yogya Menipis, 35 Pasien Covid-19 Dikabarkan Meninggal https://t.co/HemVLkEaJB #TempoNasional",95,0
 2021-07-03 23:38:29,BangPanda1,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:38:28,NasiGeprek_12k,"@PaRW__ #JanganOGEB  Justru seperti ini penyebaran virus Covid-19 semakin cepat..  Tenang... Jangan gegabah kalaupun susu beruang abis, kita bisa kok cari yang lain Ditempatku susu beruang sama c1000 dah mulai langka, harga vitamin c sudah mulai naik. Stay safe semua, jaga kesehatan",0,0
 2021-07-03 23:38:21,AbanggSayur,"Pasien Membeludak, Sleman Buka Rumah Sakit Darurat Covid-19 di Maguwoharjo https://t.co/Ipk2uT7uTP #beritajogja #jogja #jogjaistimewa https://t.co/dgrYgexLD4",11,0
 2021-07-03 23:38:17,MartbakP,Pagi yang cerah bersama meriahnya covid 19😂😂😂😂😂😂,0,0
 2021-07-03 23:38:16,Anis_Amanina,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15727,0
 2021-07-03 23:38:12,agusdragerhil,"Eggi Sudjana dkk minta Jokowi Tobat dgn beberapa syarat, ES ngebacot nggak ta’u maklum sudah sakit2an. Presiden RI Bpk Joko Widodo dan Jajarannya di Pusat Daerah Tk I &amp; TK II Kecamatan Kelurahan RW RT Desa bersama Rakyat Fokus kerja keras menghadapi Pandemi COVID-19 MERDEKA👍🙏🇮🇩",83,0
 2021-07-03 23:38:08,rigmaloringan,Ada baiknya kita berhenti mengindahkan para konspirator Covid-19. Itu hanya membantu mereka menjaga cerita-ceritanya tetap hidup. Ada situasi yang lebih urgen di rumah sakit yang sedang kewalahan. Membahas mereka juga tidak berkontribusi memperbaiki situasi kita. Terima kasih.,1382,0
 2021-07-03 23:38:06,dok_west,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:38:04,Jostarlexa95,#Remaja 12-17 Tahun Sudah Boleh Vaksinasi #Covid-19 https://t.co/T7ofF5O58J,2,0
 2021-07-03 23:38:01,naf154,Saya berharap pemimpin @PASPusat dpt menjelaskan isu yg timbul ini. Mengapa perlu dikenakan sewa jika ingin membantu menangani covid-19? Jika ianya satu fitnah saya berharap pemimpin PAS dpt menafikan bersama fakta atau bukti! @umnoonline @Alamurni @bossku_team @Hanafiah67 @zlk69 https://t.co/SPj5NpIBGJ,11,0
 2021-07-03 23:37:59,r_dan_a,"Orang Indonesia ramah, sopan dan santun. Buktinya belum ada yg berburu pejabat yg sejak awal anggap Covid-19 sekedar Goyang Ubur-ubur dan NKRI nggak mempan Covid-19 karena iklim tropis, jamu, kalung eucalyptus dan doa2 pemuka agama!!!",93,0
 2021-07-03 23:37:57,bsmuslimin,Berapa banyak yang sadar bahwa keterbatasan kemampuan negara melindungi rakyat dari pandemi covid-19 adalah akibat korupsi yang merajalela?,648,0
 2021-07-03 23:37:55,omar2000nur,Berapa banyak yang sadar bahwa keterbatasan kemampuan negara melindungi rakyat dari pandemi covid-19 adalah akibat korupsi yang merajalela?,648,0
 2021-07-03 23:37:54,qooi_mazz,"Sedangkan yg ini👇 habib mustofa al haddar kalimantan Dipesan oleh wakil bupati agar ceramah waspada covid-19 ... eh malah dia ceramah bertentangan dari pesan wakil bupati  video serupa ceramah habib ini banyak di youtube @CCICPolri @divhumas https://t.co/C53hu8Tb9z",221,0
 2021-07-03 23:37:53,AdamPrabata,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1465,0
 2021-07-03 23:37:49,fadjroeL,"Kita 1 ras, ras manusia! Dengan 1 musuh bersama pandemi Covid-19. Kita harus memenangkannya bersama-sama ~ #BungFADJROEL Sarang haeyooo Patuhi #PPKMDarurat  #KarenaKamiSayangKamu #JubirPresidenRI @JubirPresidenRI https://t.co/3Fq4DEAwo0",7,60
 2021-07-03 23:37:48,HRkurnia,Ada baiknya kita berhenti mengindahkan para konspirator Covid-19. Itu hanya membantu mereka menjaga cerita-ceritanya tetap hidup. Ada situasi yang lebih urgen di rumah sakit yang sedang kewalahan. Membahas mereka juga tidak berkontribusi memperbaiki situasi kita. Terima kasih.,1382,0
 2021-07-03 23:37:47,aliss4100,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15727,0
 2021-07-03 23:37:46,Widodo2017,"Ivermectin digunakan sebagai obat untuk terapi Covid-19. Obat ivermectin yg diproduksi PT Indofarma tlah mendapatkan izin edar dari BPOM.  Moeldoko membantu mendistribusikan ribuan obat Ivermectin untuk Kota Singkawang. #MoeldokoMilikiHakHukum https://t.co/TNdus5LqZf",30,0
 2021-07-03 23:37:40,wong52,"Covid -19 mengungkapkan pentingnya Maxisme-Leninisme: Kemanusiaan harus berbagi Sumber Daya, termasuk vaksin untuk mencapai kekebalan global (80 persen) agar virus bermutasi, lebih sedikit berubah! Sayangnya, Negara Kaya, dengan lebih banyak vaksin daripada Negara Miskin",1,0
 2021-07-03 23:37:36,love_owe,"S E R D A D U . . ""Old soldiers never die and they never fade away. Until they are call by the wall mighty lord"" 🇲🇨 . . Terimakasih Opung LBP &amp; Selamat berjuang @DivHumas_Polri @KejaksaanRI @Puspen_TNI , para nakes &amp; seluruh elemen masyarakat sbg garda terdepan melawan Covid-19. https://t.co/ul7gns0b6f",197,0
 2021-07-03 23:37:35,auriga28th,"Oksigen di RSUP Sardjito Yogya Menipis, 35 Pasien Covid-19 Dikabarkan Meninggal https://t.co/HemVLkEaJB #TempoNasional",95,0
 2021-07-03 23:37:32,nurnbla_,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15727,0
 2021-07-03 23:37:30,PolsekCelukan,@PolresBuleleng Demi kesehatan dan agar menekan berkembang covid 19 mari kita ikuti surat edaran gubernur,0,0
 2021-07-03 23:37:27,beritajatimcom,"Hari pertama PPKM Darurat, Sabtu (3/7/2021), kasus positif Covid-19 di Jombang, Jawa Timur, bertambah sebanyak 52 orang.   https://t.co/0fLQOzRf4X  #berita #news #terkini #Jatim #PPKMDarurat",0,0
 2021-07-03 23:37:26,PriyoBudiS,"Ada Klinik Vaksinasi Covid-19 di Masjid-masjid Inggris   Persatuan Dokter Muslim Inggris telah mendirikan klinik-klinik vaksinasi di masjid-masjid, bahkan ada pula klinik vaksinasi khusus perempuan.  https://t.co/N1dkyJpD0M",10,0
 2021-07-03 23:37:25,bp_oko,"Keadaan Indonesia sgt berat hadapi pandemi covid-19 yg melanda dunia. Terlebih bnyk yg tdk patuh, tdk disiplin &amp; mudah protes. Namun dg mengimani ayat ini, sy percaya Bangsa Indonesia bersama Presiden Jokowi insha Allah sanggup melewati cobaan berat keluar dr krisis. https://t.co/rRF0Sfohrv",41,0
 2021-07-03 23:37:24,viera_112,"Diam di Rumah sekarang atau anda akhirnya harus sakit &amp;isoman di rumah Dan kedulitan akses ke pengobatan !! Saat ini bukan waktunya sakit .. prokes wajib.  RS Rujukan Covid-19 Kolaps, Pasien-pasien Ini Meninggal Dunia di Rumah - https://t.co/1VMkip8ffO https://t.co/m3z1pILuB8",228,0
 2021-07-03 23:37:23,oidHimawan,Mau bikin utas ttg pentingnya vaksin covid-19 dilakukan.. ini berdasarkan pengalaman kedua org teman dekat ttg kondisi orgtua mreka msg2.. smoga membuka pikiran org lain bahwa vaksin itu perlu dan wajib..,84,0
 2021-07-03 23:37:22,dikiiitaja,"Berdasarkan rekomendasi WHO, tes untuk Covid-19 yang direkomendasikan adalah: 1. PCR 2. Tes Antigen  Tidak ada rekomendasi untuk penggunaan G*nos* atau alat berbasis deteksi VOC lainnya.  Yuk gunakan tes yang memang direkomendasikan WHO saja!! https://t.co/Pohnvai7Ge",1544,0
 2021-07-03 23:37:21,plndisjatim,"Menjamin keandalan pasokan listrik, PLN Grup Jawa Timur siagakan 5439 personel untuk suplai Rumah Sakit Rujukan Covid-19 dan Produsen Oksigen di Jawa Timur. 5493 personel berasal dari PLN UID Jawa Timur, PLN UIT JBM, PLN UP2B Jawa Timur, dan PT PJB. https://t.co/j8PdBXjVeZ",0,0
 2021-07-03 23:37:17,andiwxjaya,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:37:14,DonIsilop,"Saya baru pulih dari Covid 19 1. Panas badan 2. Dingin ga bisa kena air 3. Hilang penciuman 4. Hilang rasa lidah 5. Pilek batuk.. 6. Otot kaku ngrentek 7. Lemes banget muales pol 8. Kepala nyutnyutan",202,0
 2021-07-03 23:37:11,Nitizen_Zen,"Tiap menit, kita baca/dengar berita wafat atau terpapar Covid-19. Mari kita perketat prokes, vaksin, &amp; doa.  Ini 2 doa anti-wabah/pagebluk: https://t.co/26lkUD7P9v  Ini doa agar sembuh sakit dari Rasulullah: https://t.co/1ymAN0M4rL  Di Ma-ZiWiD, kami juga baca Hizib Nawawi.🤲🙏",13,0
 2021-07-03 23:37:08,vembriwaluyas,"Dua pekan tidak cek situs ini, ternyata sudah ada 6 varian baru Covid-19 dan jumlahnya 463 kasus di Indonesia. Rinciannya:  -Alpa (B.1.1.7) : 49 -Beta (B.1.351) : 7 -Delta (B.1.617.2+AY.1+AY.2) : 398 -Eta (B.1.525) : 5 -Lota (B.1.526) : 2 -Kappa (B.1.617.1) : 2 https://t.co/qceY6raiUX",13,0
 2021-07-03 23:37:04,Hermawa63129732,"Bos tabung oksigen aja meninggal, apalagi yang bukan. https://t.co/T4L8kdvDMO",222,0
 2021-07-03 23:37:03,NisahMnm,"Ambil maklum makluman berhubung Covid Assessment Centre Kuala Lumpur &amp; Putrajaya bagi mereka yang positif Covid-19.   #kolomposihat #sihatmilikku #covidassessmentcentre #covid19  @JKWPKLP https://t.co/9lBTU39MB3",19,0
 2021-07-03 23:37:01,ZJafre,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15727,0
 2021-07-03 23:37:01,barabrek,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:36:58,izzatiali611,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15727,0
 2021-07-03 23:36:54,kiranapsc,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:36:54,BangPanda1,"Tak Mau Terlantarkan Pasien Covid-19, Anies Ubah JIExpo Jadi Tempat Isolasi  Barakallah Pak Anies dan Pemprov @DKIJakarta  https://t.co/g0vHdjm3ck",104,0
 2021-07-03 23:36:53,Bayuasri4,AS akan Kirim 4 Juta Vaksin Covid-19 Moderna ke Indonesia. Kedua pejabat tersebut juga membahas rencana AS untuk meningkatkan bantuan bagi upaya respons covid-19 Indonesia yang lebih luas.  https://t.co/8Z0yjdRpSC,2,0
 2021-07-03 23:36:49,ayytahirah,Berapa banyak yang sadar bahwa keterbatasan kemampuan negara melindungi rakyat dari pandemi covid-19 adalah akibat korupsi yang merajalela?,648,0
 2021-07-03 23:36:46,alham1970,"Panduan ini dianjurkan oleh dr Erlina Burhan, Ketua Perhimpunan Dokter Paru Indonesia (PDPI) yang juga menjadi Juru Bicara Penanganan Covid-19 IDI. https://t.co/mHExvxsy9F",19,0
 2021-07-03 23:36:42,ultramanzoldyck,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:36:41,hadi_11bsk,"Kelompok pemerhati perkembangan COVID-19 di Indonesia, LaporCovid-19, menyebut faskes di Indonesia kolaps menghadapi pandemi. Kemenkes membantah hal tersebut. https://t.co/skhQV6fKyL",40,0
 2021-07-03 23:36:40,elevenslay,"Gue curiga konspirasi terkait Covid-19 seperti ""dicovidkan"", ""ambulance untuk menakut-nakuti"" dan ""Covid gak bahaya"" itu cuma defense mechanism dari orang-orang yang ketakutan.",864,0
 2021-07-03 23:36:39,TammiMicth,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
